report_id,phase,standard_id,disclosure_id,material_topic,requirement_id,occurrence_idx,correct_status,systems_correct_json,a0_correct,a1_correct,a2_correct,v_new_correct,n_systems_correct,arbiter_rationale,n_evidence_chunks,prompt_sha256,cache_hit,error
HPCL2023,phase3,GRI 2,2-12,__none__,a,0,no_evidence,"[2, 3, 4]",False,True,True,True,3,"The evidence provided does not explicitly describe the role of the highest governance body in developing or updating the organization's purpose, value, or mission statements related to sustainable development. While the Board's strategic role is mentioned, there is no clear indication of their involvement in these specific areas, leading to a conclusion of no evidence fulfilling the requirement.",2,7595cfc945fc0e3f98cd8e6444a58a0d8d50caabba4888f341d9a01273d3de7a,True,
HPCL2023,phase3,GRI 2,2-12,__none__,b.i,0,partial,[3],False,False,False,True,1,"The evidence indicates that the Board of Directors oversees processes related to sustainability and corporate social responsibility, as mentioned in HPCL2023__c_0095. However, it lacks explicit details on how the highest governance body engages with stakeholders in these processes, which is a key component of the requirement. Therefore, the status should be partial.",2,0b3d0c22578327a64823b3e3d07b1aea00ec3d84cce6635fb1f8a419e1a83ed6,True,
HPCL2023,phase3,GRI 2,2-12,__none__,c,0,partial,"[1, 3]",False,False,True,True,2,"The evidence indicates that the Board holds periodic meetings to review various aspects of governance, which suggests some level of oversight. However, it does not specify the frequency of these reviews or explicitly link them to the effectiveness of the processes described in 2-12-b, leading to a partial fulfillment of the requirement.",1,eb199ae6578caecfe727b839600cfcb3e10b92213f7686e680a59d8d71f5c7d0,True,
HPCL2023,phase3,GRI 2,2-13,__none__,a.i,0,partial,[2],True,False,False,False,1,"The evidence provided indicates that the Board delegates responsibilities to senior executives and committees, such as the Executive Director - HSE and the CSR&SD committee, which partially satisfies the requirement. However, there is a lack of explicit detail regarding the specific appointments of senior executives responsible for managing impacts on the economy, environment, and people, which prevents a full pass.",5,1a5183bcd2dae66fef493d05664fbdb66f34dd5c65631e98d132f9dd97426087,True,
HPCL2023,phase3,GRI 2,2-13,__none__,a.ii,0,partial,[1],True,False,False,False,1,"The evidence provided indicates that the Board delegates responsibilities through various committees and the Empowerment and Authority Manual, which suggests some level of delegation to employees. However, it lacks explicit details on how these delegations specifically manage impacts on the economy, environment, and people, leading to a partial fulfillment of the requirement.",6,f73c7b64aa0a281e5ce809e96f9d32447512762d035a167d17bc4026ed6842ed,True,
HPCL2023,phase3,GRI 2,2-15,__none__,a,0,partial,[3],False,False,True,False,1,"The evidence provided mentions the Code of Conduct and the Empowerment and Authority Manual, which are relevant to governance and decision-making processes. However, it does not explicitly detail the specific processes of the highest governance body for preventing and mitigating conflicts of interest, leading to a partial fulfillment of the requirement.",2,e44bf609a8e39ce628f01fc09f9b9be92588fe37f39cacdd35853081fbb9daf3,True,
HPCL2023,phase3,GRI 2,2-17,__none__,a,0,no_evidence,"[2, 3, 4]",False,True,True,True,3,"The evidence provided does not explicitly mention any measures taken to advance the collective knowledge of the Board of Directors on sustainable development. While there are references to the structure and roles of the Board (chunks HPCL2023__c_0091, HPCL2023__c_0092), there is no clear indication of training or initiatives related to sustainable development knowledge, leading to a consensus that the requirement is not met.",3,deacef8791495d597aead8b7e1dc274b2a094aeb66dddf9d92a7ecfd4cf10db4,True,
HPCL2023,phase3,GRI 2,2-18,__none__,a,0,no_evidence,"[2, 3, 4]",False,True,True,True,3,"The evidence provided in chunk HPCL2023__c_0092 focuses on the performance evaluation of individual directors rather than the governance body's overall performance in managing impacts on the economy, environment, and people. None of the systems identified a clear process for evaluating the highest governance body's performance, leading to a consensus that there is no evidence addressing the requirement.",1,3aab1748236f87b85331077f95f5bcd22bba2890d49674f6668997ab8431b3e1,True,
HPCL2023,phase3,GRI 2,2-18,__none__,b,0,partial,"[2, 3, 4]",True,True,False,True,3,"The evidence indicates that evaluations occur annually, satisfying the frequency requirement. However, it does not clarify whether the evaluations are independent, which is a critical aspect of the requirement. Therefore, the status is partial as some elements are present, but the independence of the evaluations is not addressed.",1,72ad70384b309f093442c183fb1000cce367d6b6944f22e2f5234cceacb6f4ff,True,
HPCL2023,phase3,GRI 2,2-19,__none__,a.i,0,partial,"[1, 2]",True,True,False,False,2,"The evidence provided describes the remuneration policies for the highest governance body and senior executives, including references to pay scales and performance-related pay. However, it does not explicitly detail the fixed and variable pay components, which are essential for a full pass. Therefore, the requirement is partly satisfied, aligning with the assessments of Systems 1 and 2.",1,0898349388f2b89f0c215cf4ce6ca9a4d2806205be7b7e0f4724bc5d19d8670e,True,
HPCL2023,phase3,GRI 2,2-19,__none__,a.v,0,pass,"[1, 4]",True,True,False,False,2,"The evidence provided explicitly mentions superannuation benefits for Board-level executives, which satisfies the requirement to describe remuneration policies, including retirement benefits. Both System 1 and System 4 correctly identified this aspect, while Systems 2 and 3 incorrectly concluded that there was no evidence.",1,817638f56bac60f5dd0af743f99e0068ea0d6260f37d87c39fe36e33a806b61c,True,
HPCL2023,phase3,GRI 2,2-21,__none__,c,0,partial,[1],False,False,False,True,1,"The evidence provides some context regarding the remuneration of directors, specifically mentioning the calculation method (Basic Salary + Dearness Allowance). However, it lacks broader contextual details necessary to fully understand the data and how it has been compiled, such as data sources and assumptions. Therefore, the requirement is only partially satisfied.",1,f5b283c2aa1d45735f20e75e957093b219916d4da49c5e0bb58d4f72931f7843,True,
HPCL2023,phase3,GRI 2,2-23,__none__,a.i,0,partial,[4],False,False,False,True,1,"The evidence provided mentions the UN Global Compact and the National Guidelines for Responsible Business Conduct, which are relevant to the policy commitments for responsible business conduct. However, it does not explicitly state that these instruments are referenced in the policies, leading to a partial fulfillment of the requirement. Therefore, System 4's assessment of partial is the most accurate.",2,659e042b27ff4539e554f998244eda3ee00b4bc2560aac61c609756b66ff1b67,True,
HPCL2023,phase3,GRI 2,2-23,__none__,b.i,0,partial,[1],True,False,False,False,1,"The evidence cites a Human Rights Policy but does not specify which internationally recognized human rights are covered, which is a key requirement of GRI 2-23. System 1 correctly identifies that while there is a reference to a policy, it lacks the necessary detail to fully satisfy the requirement. Systems 2, 3, and 4 incorrectly conclude that there is no evidence, as the policy is mentioned.",1,85c5cd6947acceaac618c499e1a1f29f85b01f74fd9bd43374db1563afb4f304,True,
HPCL2023,phase3,GRI 2,2-23,__none__,d,0,pass,"[2, 3, 4]",False,True,True,True,3,"The evidence provided in citation HPCL2023__c_0072 explicitly states that policies are approved by the 'Board/competent Authorities', which indicates that the most senior level is involved in the approval process. This satisfies the requirement of GRI 2, Disclosure 2-23, as it clearly identifies the level of approval for the policy commitments.",5,c98e259dbf1915679845a3755a3387ce38c4f9cc1541ab72a01fae73d78c6322,True,
HPCL2023,phase3,GRI 2,2-24,__none__,a.i,0,partial,[2],False,False,False,True,1,"The evidence provided mentions roles and accountability in the context of policy commitments, particularly in chunk HPCL2023__c_0070 and HPCL2023__c_0072. However, it lacks a clear and explicit description of how responsibilities are allocated across different levels within the organization, which is necessary for a full pass. Therefore, the requirement is partly satisfied.",3,bb3e538b5f0c71228c141d006d3cf3f3785911f5dc527217ae909f4aac38d821,True,
HPCL2023,phase3,GRI 2,2-24,__none__,a.ii,0,partial,"[2, 3]",False,False,True,True,2,"The evidence provided indicates that there are references to the integration of policy commitments into operational practices and governance (chunks HPCL2023__c_0070 and HPCL2023__c_0072). However, the linkage to specific organizational strategies is not explicitly detailed, which prevents a full pass status. Therefore, the correct status is partial, as some elements are present but others are missing.",3,a74c6168ad7910baf85a1a22dc267bf5d575e49b9760179bdfc7a936c939ed94,True,
HPCL2023,phase3,GRI 2,2-25,__none__,a,0,partial,[1],True,False,False,False,1,"The evidence provided mentions mechanisms for grievance redressal and stakeholder engagement, which are relevant to remediation processes. However, it lacks explicit commitments to remediate negative impacts identified by the organization, as noted in System 1's rationale. Therefore, while there is some relevant information, it does not fully satisfy the requirement.",4,2dcb3a806d1b851324ffed81d444b3350d1e47720667888cfdccc37c1299bf37,True,
HPCL2023,phase3,GRI 2,2-25,__none__,c,0,partial,[4],True,False,False,False,1,"The evidence provided includes mechanisms for grievance redressal and preventive measures, but it lacks a comprehensive description of other processes for remediation of negative impacts as required by GRI 2-25. While System 3 claims a 'pass' status based on preventive activities, these do not fully address the requirement for remediation processes, leading to a conclusion of 'partial' satisfaction.",4,35b4960482843483d7d923d25e867c52a895ead8ea3051e20b0cd61e751918ae,True,
HPCL2023,phase3,GRI 2,2-25,__none__,d,0,partial,[2],False,False,False,True,1,"The evidence provided indicates that there are mechanisms for stakeholder engagement and feedback (HPCL2023__c_0108), but it does not explicitly detail how stakeholders are involved in the design, review, or improvement of the grievance mechanisms. Therefore, while there is some indication of stakeholder involvement, it is not comprehensive enough to meet the full requirement, leading to a status of partial.",2,381da88fbd51965aafbd2c07e318c568e768162d72042737df1532871cd07648,True,
HPCL2023,phase3,GRI 2,2-25,__none__,e,0,partial,[2],True,False,False,False,1,"The evidence provided indicates that there are mechanisms in place for grievance redressal and stakeholder engagement (HPCL2023__c_0108, HPCL2023__c_0109). However, it lacks explicit details on how the organization tracks the effectiveness of these mechanisms and does not provide sufficient examples of their effectiveness or stakeholder feedback, leading to a partial fulfillment of the requirement.",3,d965114008201b68ee999fcc244711a71f0d7ea88e4dc8f942731ad67c9c490c,True,
HPCL2023,phase3,GRI 2,2-26,__none__,a.i,0,pass,"[2, 4]",True,True,False,False,2,"The evidence provided in HPCL2023__c_0108 explicitly describes various mechanisms for seeking advice, including feedback surveys, grievance redressal mechanisms, and communication channels. This aligns with the requirement to describe how individuals can seek advice on implementing the organization's policies and practices for responsible business conduct. Systems 2 and 4 correctly identified this as a pass, while Systems 1 and 3 incorrectly concluded that there was no evidence.",5,3f3a80ac6037f004b37218a1b3a4fa59423b7bb392807ce8d6cb4f6de0b18024,True,
HPCL2023,phase3,GRI 2,2-26,__none__,a.ii,0,partial,[2],False,False,True,False,1,"While the evidence provided does mention grievance redressal mechanisms and whistleblower policies (HPCL2023__c_0110, HPCL2023__c_0108), it lacks explicit detail on how individuals can specifically raise concerns about business conduct. System 2 correctly identifies this gap, leading to a partial fulfillment of the requirement.",5,ff9202933426ae26de94f208122aabffe07b0a2c2b45823048e3720261fb7bd6,True,
HPCL2023,phase3,GRI 2,2-27,__none__,c,0,partial,[1],False,True,False,False,1,"The evidence mentions two ongoing cases of non-compliance with environmental laws, which indicates some level of compliance issues. However, it does not provide detailed descriptions of these instances or clarify their significance, leading to a partial fulfillment of the requirement.",1,0ce40f415e8a93c4c0244920cb488124d9f8fd72d359a01067ed3f27aa511552,True,
HPCL2023,phase3,GRI 2,2-27,__none__,d,0,partial,[1],True,False,False,False,1,"The evidence describes the compliance systems in place, such as audits and inspections, which indicate some level of monitoring for non-compliance. However, it does not explicitly detail how significant instances of non-compliance are determined, which is a key aspect of the requirement. Therefore, while there is some relevant information, it is not fully satisfactory.",1,d1dc1c4bf5c96d5718dbb3d8be1bd1ccb509b67c05d32405cb47b08a0ebafd02,True,
HPCL2023,phase3,GRI 2,2-29,__none__,a.ii,0,pass,"[1, 2, 3]",True,True,True,False,3,"The evidence provided clearly describes the approach to stakeholder engagement, including the purpose of understanding stakeholder expectations, aligning with policies, and obtaining feedback through structured workshops and interactions (chunks HPCL2023__c_0140, HPCL2023__c_0141, HPCL2023__c_0146). All three systems that rated the requirement as 'pass' correctly identified that the purpose of engagement is explicitly stated and well-supported by the evidence.",5,dd1863474ec8dcbf0e1608e36987925990e3848787dc54c411bcf3143c99969c,True,
HPCL2023,phase5,GRI 3,3-1,__none__,a.i,0,partial,[4],True,False,False,False,1,"The evidence provided indicates that stakeholder engagement and a materiality assessment were conducted, which are essential components of the process to determine material topics. However, it lacks explicit details on how actual and potential impacts on the economy, environment, and people, including human rights, were identified, which is necessary for a full pass.",5,0bf66d7ca0b8bc1d546886604d4af13700fb2782beb2db122b131faf67ebac07,True,
HPCL2023,phase5,GRI 3,3-1,__none__,a.ii,0,partial,"[1, 4]",False,True,True,False,2,"The evidence provided indicates that the organization has engaged in stakeholder prioritization and conducted an ESG materiality assessment, which suggests some level of process in determining material topics. However, it lacks explicit details on how impacts were prioritized based on their significance, which is necessary for a full pass. Therefore, the correct status is partial, aligning with Systems 1 and 4.",2,ca27f6234c5c64c2f95d2f9c0ac1f718f59c757b7c7589020141d795703ef3b0,True,
HPCL2023,phase5,GRI 3,3-3,Air Quality (GRI OGSS Topic: Air Emissions),d.iii,0,pass,"[1, 2, 3]",True,True,True,False,3,"The evidence provided describes multiple actions taken to manage air quality and related positive impacts, such as tree planting, energy conservation measures, and effluent treatment initiatives. These actions align with the requirement to describe actions taken to manage actual and potential positive impacts, as outlined in the GRI 3 disclosure 3-3. Systems 1, 2, and 3 correctly identified these actions as fulfilling the requirement.",3,9b93764e0a6ae6513924e12e1e841b2678955581c9032f94a6e93ab96f2d1c33,True,
HPCL2023,phase5,GRI 3,3-3,Air Quality (GRI OGSS Topic: Air Emissions),e.i,0,partial,[1],False,False,True,False,1,"The evidence provided mentions various monitoring systems such as VOC emission monitoring, LDAR programmes, and online analysers (HPCL2023__c_0180, HPCL2023__c_0182). However, it lacks explicit descriptions of the processes used to track the effectiveness of these actions, which is necessary to fully satisfy the requirement.",4,78dffc82d2c2b71338fb7d70d18964c6df4ea481f44aeead9e6ef065c2c4adb9,True,
HPCL2023,phase5,GRI 3,3-3,Air Quality (GRI OGSS Topic: Air Emissions),e.ii,0,partial,"[1, 2, 4]",True,True,True,False,3,"The evidence provided includes specific targets and indicators related to air quality, such as the 32% reduction in fugitive emissions and CO2 equivalent metrics. However, it lacks a comprehensive overview of all goals and indicators necessary for a full evaluation of progress, which is why a 'partial' status is appropriate. Systems 1, 2, and 4 correctly identify the presence of some targets and indicators, while System 3 is incorrect as it overlooks the relevant information presented.",4,3cfd481e92a47f00eb06f3b46f6de344a48c2d6fa4ab670b1c6eb44d402a5491,True,
HPCL2023,phase5,GRI 3,3-3,Air Quality (GRI OGSS Topic: Air Emissions),e.iii,0,pass,"[1, 2, 4]",True,True,True,False,3,"The evidence provided in citations HPCL2023__c_0182 and HPCL2023__c_0183 clearly outlines the effectiveness of actions taken to improve air quality, including specific reductions in CO2 emissions and fugitive emissions. Both System 1 and System 2 correctly identify the progress toward these goals, while System 4 also supports this conclusion. System 3 is incorrect as it overlooks the explicit evaluations of effectiveness presented in the evidence.",4,758376e99d3a501395135180a6a81e206f5740f8b6e8fb38e581c738dfbca16b,True,
HPCL2023,phase5,GRI 3,3-3,Biodiversity (GRI OGSS Topic: Biodiversity),a,0,partial,"[1, 2]",True,True,False,False,2,"The evidence provided discusses the importance of biodiversity and its intrinsic value, as well as the commitment to conservation efforts. However, it does not explicitly detail the actual and potential negative and positive impacts on the economy, environment, and people, which is required by GRI 3-3. Therefore, the requirement is partly satisfied, leading to a 'partial' status.",1,12bc2ec284c5383bdf5c0167f4e28de28bd9d67b71d01044674cbc4c09c3b8ae,True,
HPCL2023,phase5,GRI 3,3-3,"Business Ethics, Transparency & Regulatory Compliance (GRI OGSS Topic: Anti-competitive Behaviour)",b,0,no_evidence,"[2, 3, 4]",False,True,True,True,3,"The evidence provided does not explicitly describe any activities or business relationships that lead to negative impacts related to anti-competitive behavior. While the Code of Conduct (HPCL2023__c_0099) outlines ethical standards, it does not report any specific instances of negative impacts or compliance failures. Therefore, the correct status is 'no_evidence' as none of the systems provided sufficient information to meet the requirement.",4,d0f441c91452b7df93005ddec1540b62dc97e97dedb3a06e4a7d0c6388d95921,True,
HPCL2023,phase5,GRI 3,3-3,"Business Ethics, Transparency & Regulatory Compliance (GRI OGSS Topic: Anti-competitive Behaviour)",c,0,partial,[1],False,False,False,True,1,"The evidence provided includes the Code of Conduct (HPCL2023__c_0099) which outlines ethical governance, but it does not explicitly address anti-competitive behavior as required by the GRI standard. While Systems 2, 3, and 4 claim a 'pass' status based on the Code of Conduct, they overlook the lack of specific mention of anti-competitive practices, leading to a 'partial' status.",4,f47a2bc4bb729e41db1cbaa1f35a601ae2509ba192a1c33f03bdba1133922284,True,
HPCL2023,phase5,GRI 3,3-3,"Business Ethics, Transparency & Regulatory Compliance (GRI OGSS Topic: Anti-competitive Behaviour)",d.i,0,partial,[1],False,False,False,True,1,"The evidence provided describes various compliance systems and internal controls (HPCL2023__c_0098) but does not specifically address actions taken to prevent or mitigate potential negative impacts related to anti-competitive behavior. While Systems 2, 3, and 4 claim a 'pass' status, they overstate the completeness of the evidence regarding the specific management of anti-competitive risks.",4,62fec4b6d2d899b4b3466d06b7384d28f6ce869503a542c9cde37c665d952e43,True,
HPCL2023,phase5,GRI 3,3-3,"Business Ethics, Transparency & Regulatory Compliance (GRI OGSS Topic: Anti-competitive Behaviour)",d.ii,0,no_evidence,"[1, 3, 4]",False,True,True,True,3,"The evidence provided does not describe any specific actions taken to address actual negative impacts related to anti-competitive behavior. While the Code of Conduct (HPCL2023__c_0099) mentions ethical practices, it does not detail any remediation actions for negative impacts, leading to a consensus that there is no evidence fulfilling the requirement.",4,24177c8c1ceb970ace60aeecc335d0d5887a1308848d87043d40868f7a3b922b,True,
HPCL2023,phase5,GRI 3,3-3,"Business Ethics, Transparency & Regulatory Compliance (GRI OGSS Topic: Anti-competitive Behaviour)",e.i,0,partial,[2],False,False,True,False,1,"The evidence provided mentions compliance systems such as audits and inspections (HPCL2023__c_0098) that could relate to tracking effectiveness, but it does not explicitly detail the specific processes used to track the effectiveness of actions related to anti-competitive behavior. Therefore, while there is some relevant information, it is not comprehensive enough to fully satisfy the requirement, leading to a status of partial.",4,3ad7f29a5a6fb81ab001d9f78be73d170be57faadb0524a89a0a7b55436de48b,True,
HPCL2023,phase5,GRI 3,3-3,"Business Ethics, Transparency & Regulatory Compliance (GRI OGSS Topic: Anti-competitive Behaviour)",e.ii,0,no_evidence,"[1, 2, 3]",False,True,True,True,3,"The evidence provided does not explicitly mention any goals, targets, or indicators used to evaluate progress on the material topic of Business Ethics, Transparency & Regulatory Compliance. While System 4 noted a mention of zero adverse orders as an indicator, it did not identify any clear goals or targets, which is essential for fulfilling the requirement.",4,823a04e267eb29d925a503fbb9e3cf9d7349d93c21671fc741c32980ec1f07d2,True,
HPCL2023,phase5,GRI 3,3-3,"Business Ethics, Transparency & Regulatory Compliance (GRI OGSS Topic: Anti-competitive Behaviour)",e.iii,0,partial,[3],False,False,True,False,1,"The evidence provided in chunk HPCL2023__c_0099 indicates that there are zero adverse orders related to anti-competitive conduct, which suggests some level of effectiveness. However, it does not evaluate progress toward specific goals or targets for anti-competitive behavior, leading to a partial fulfillment of the requirement.",4,577c5bc82961c17ee5d53d60eaccce7e1bd190a1588fdb1a29772866c01cc357,True,
HPCL2023,phase5,GRI 3,3-3,"Business Ethics, Transparency & Regulatory Compliance (GRI OGSS Topic: Anti-corruption)",e.i,0,no_evidence,"[2, 3, 4]",True,False,True,True,3,"The evidence provided does not explicitly detail the processes used to track the effectiveness of the actions taken regarding anti-corruption measures. While there are mentions of vigilance mechanisms and procurement policies, none of the citations (HPCL2023__c_0101, HPCL2023__c_0102, HPCL2023__c_0103) provide specific tracking processes, leading to a consensus that there is no evidence fulfilling the requirement.",3,8dd4da98de2f06003a89797d10aa712ad4a49e87a62e85757b6030ecfe778214,True,
HPCL2023,phase5,GRI 3,3-3,"Business Ethics, Transparency & Regulatory Compliance (GRI OGSS Topic: Payments to Governments)",c,0,partial,[1],False,False,True,False,1,"While HPCL does mention its non-contribution to political parties and outlines its approach to tax compliance in HPCL2023__c_0315, it does not provide a comprehensive description of its policies or commitments specifically regarding payments to governments. Therefore, the evidence partially satisfies the requirement, as it touches on relevant aspects but lacks a full policy description.",5,05e39c55fd4f8c5e557289570e3f2b4990a204203f6e214943e68d105c1cddb3,True,
HPCL2023,phase5,GRI 3,3-3,"Business Ethics, Transparency & Regulatory Compliance (GRI OGSS Topic: Payments to Governments)",d.i,0,no_evidence,"[1, 3, 4]",True,False,True,True,3,"The evidence provided does not describe any specific actions taken by HPCL to prevent or mitigate potential negative impacts related to payments to governments. While System 2 claims that stating no political contributions is a preventive action, this does not sufficiently address the requirement to describe actions taken to manage the topic and related impacts. Therefore, the correct status is 'no_evidence' as none of the evidence chunks fulfill the requirement.",5,5dae68d3d7ca1ea3eb3456c25f2343d5ed97dd6dac9698f6d24dc0d12c825e6d,True,
HPCL2023,phase5,GRI 3,3-3,"Business Ethics, Transparency & Regulatory Compliance (GRI OGSS Topic: Public Policy)",c,0,partial,[4],False,True,False,False,1,"While the evidence provided does mention HPCL's policies regarding political contributions and tax compliance, it lacks a comprehensive description of the overall policies or commitments specifically related to the material topic of Business Ethics, Transparency & Regulatory Compliance. Therefore, it does not fully satisfy the requirement, leading to a 'partial' status.",1,a0b16c8ec5fe270169a5798ca0685b74dda2a7fab675a50b6b6f987718c81a72,True,
HPCL2023,phase5,GRI 3,3-3,"Business Ethics, Transparency & Regulatory Compliance (GRI OGSS Topic: Public Policy)",d.i,0,partial,[4],False,True,False,False,1,"The evidence provided includes references to HPCL's investment strategy in renewables and tax compliance, which are relevant to the management of business ethics and regulatory compliance. However, it lacks explicit details on specific actions taken to prevent or mitigate potential negative impacts related to these topics, leading to a partial fulfillment of the requirement.",2,fa20ebf1ccc95976c6aa742d5e940eb90aa4185602484d5791c79c2ef162b24b,True,
HPCL2023,phase5,GRI 3,3-3,"Business Ethics, Transparency & Regulatory Compliance (GRI: Market Presence 2016)",c,0,partial,"[1, 3, 4]",True,True,False,True,3,"While there are references to policies related to Diversity, Equity, and Inclusion (DEI) and statutory compliance, the evidence does not explicitly address the specific commitments regarding 'Business Ethics, Transparency & Regulatory Compliance' as required by GRI 3-3(c). Systems 1, 3, and 4 identified relevant policies, but the lack of direct mention of business ethics means the requirement is only partially satisfied.",4,ca99075ab4330fcd63f129fc5663d4de05be8bea22904a354fddec53994c672d,True,
HPCL2023,phase5,GRI 3,3-3,"Business Ethics, Transparency & Regulatory Compliance (GRI: Market Presence 2016)",d.i,0,pass,"[1, 2, 3]",True,True,False,True,3,"The evidence provided in citations HPCL2023__c_0234 and HPCL2023__c_0235 clearly outlines actions taken to manage the material topic of Business Ethics, Transparency & Regulatory Compliance. Specific measures such as statutory compliance audits, inspections, and grievance redressal mechanisms are mentioned, which directly address the requirement to prevent or mitigate potential negative impacts.",2,b0d361977aaffebba4a4ec29c4c64b475db56e05573e973bcfd49fc1b8bf17d5,True,
HPCL2023,phase5,GRI 3,3-3,"Business Ethics, Transparency & Regulatory Compliance (GRI: Market Presence 2016)",d.ii,0,partial,"[3, 4]",False,True,False,True,2,"The evidence provided indicates that there are mechanisms in place for grievance redressal and compliance audits, which suggest some level of action towards managing negative impacts. However, it lacks explicit examples of how actual negative impacts have been addressed or remediated, leading to a determination of partial fulfillment of the requirement.",1,130fc47951eb50f603fefe1a358a6df3bef52af9c306cd3777ef2ac93de4000a,True,
HPCL2023,phase5,GRI 3,3-3,"Business Ethics, Transparency & Regulatory Compliance (GRI: Market Presence 2016)",d.iii,0,partial,"[1, 2, 3]",True,True,False,True,3,"The evidence provided includes actions related to employee development, inclusivity, and social schemes, which can be seen as efforts to manage positive impacts. However, the descriptions are somewhat vague and do not fully detail the specific actions taken to manage the material topic of Business Ethics, Transparency & Regulatory Compliance. Therefore, while there is some evidence of actions, it does not fully satisfy the requirement, leading to a 'partial' status.",3,12d81617eea1c753e6aaa1fb614903905ec6d10e1529737e3bb6e55c50fbc8fd,True,
HPCL2023,phase5,GRI 3,3-3,"Business Ethics, Transparency & Regulatory Compliance (GRI: Market Presence 2016)",e.i,0,partial,"[2, 4]",True,True,False,False,2,"The evidence provided mentions processes such as audits and inspections (HPCL2023__c_0234, HPCL2023__c_0235) that are relevant to tracking effectiveness, but it lacks detailed descriptions of how these processes specifically measure effectiveness. Therefore, while there is some relevant information, it does not fully satisfy the requirement, leading to a 'partial' status.",5,56b1de8ae4a96d546e15dfa41c298246e580ce0e86721b0db8cd46005cf78d73,True,
HPCL2023,phase5,GRI 3,3-3,Customer Satisfaction (Additional Disclosure),c,0,pass,"[1, 2, 3]",True,True,True,False,3,"The evidence provided in chunks HPCL2023__c_0286, HPCL2023__c_0287, HPCL2023__c_0288, HPCL2023__c_0289, and HPCL2023__c_0291 collectively describe the company's policies and commitments regarding customer satisfaction, product safety, and innovation. All three systems that rated the requirement as 'pass' correctly identified the comprehensive nature of the cited evidence, which addresses the requirement fully.",6,3e006a5b099eab02010dc410dd2aa0d13e192cfef34c2ea1021a0172ffb27add,True,
HPCL2023,phase5,GRI 3,3-3,Customer Satisfaction (Additional Disclosure),d.ii,0,partial,[2],True,False,False,False,1,"The evidence provided includes actions related to safety management, consumer education, and product safety communication (HPCL2023__c_0288, HPCL2023__c_0291). However, it lacks explicit details on addressing actual negative impacts or remediation efforts specifically related to customer satisfaction, which prevents a full pass. Therefore, the requirement is partly satisfied.",5,a2e7bb466d3cd02988203113251ff0c5d30c654ed7bf7b09e09e0e4b8395f783,True,
HPCL2023,phase5,GRI 3,3-3,Diversity & Inclusion (GRI OGSS Topic: Local Communities),c,0,partial,"[1, 2, 3]",False,True,True,True,3,"The evidence provided discusses HPCL's commitment to social responsibility and community development, which aligns with the broader theme of Diversity & Inclusion. However, it lacks specific details directly addressing policies or commitments explicitly related to Diversity & Inclusion as a material topic. Therefore, while there is some relevant information, it does not fully satisfy the requirement.",2,ca945a2400bb103a5001e9ebf5e0de485f5d3031144e70eee6e68f874d36e747,True,
HPCL2023,phase5,GRI 3,3-3,Diversity & Inclusion (GRI OGSS Topic: Local Communities),d.iii,0,partial,[2],False,True,False,False,1,"The evidence provided describes various CSR initiatives that could have positive impacts on communities, such as education and health (HPCL2023__c_0306, HPCL2023__c_0307). However, it does not explicitly link these actions to the management of Diversity & Inclusion or detail specific actions taken to address this material topic, leading to a partial fulfillment of the requirement.",2,5e3fd1e86a96090a73521a1b50bd525372377de708467e4d26142cc20855e95e,True,
HPCL2023,phase5,GRI 3,3-3,Diversity & Inclusion (GRI OGSS Topic: Local Communities),f,0,partial,[4],False,False,True,False,1,"The evidence provided in HPCL2023__c_0306 mentions stakeholder engagement in the context of social programs, which aligns with the requirement to some extent. However, it does not clearly articulate how this engagement has informed the effectiveness of the actions taken regarding Diversity & Inclusion, leading to a partial fulfillment of the requirement.",1,28d4d5f9e1b236e6034780653dd2747eaf9c89c617238395737b0d9a36b0311c,True,
HPCL2023,phase5,GRI 3,3-3,Energy Efficiency (GRI OGSS Topic : GHG Emissions),b,0,partial,"[1, 2]",True,True,False,False,2,"The evidence provided indicates that HPCL is involved in energy consumption activities that lead to emissions, which aligns with the requirement to report on negative impacts. However, it lacks a detailed description of specific business relationships or a comprehensive account of all negative impacts, leading to a partial fulfillment of the requirement.",1,1dccfa2f4c690162c62fa3c97d0db133b092cfc7bd66d7f065e77a8d1008027c,True,
HPCL2023,phase5,GRI 3,3-3,Energy Efficiency (GRI OGSS Topic : GHG Emissions),d.iii,0,partial,[4],False,False,False,True,1,"The evidence provided describes various actions taken to manage energy efficiency, such as implementing energy conservation projects and achieving ISO certification (HPCL2023__c_0166, HPCL2023__c_0167). However, it lacks explicit details on the positive impacts of these actions, which prevents a full pass. Therefore, the requirement is partly satisfied.",3,25340747a59c80105724e3928802c8e4bec74bbf7d86175c5d08420038947d4b,True,
HPCL2023,phase5,GRI 3,3-3,Energy Efficiency (GRI OGSS Topic : GHG Emissions),e.i,0,partial,"[1, 4]",True,True,False,False,2,"The evidence provided mentions processes for measuring and monitoring energy consumption (HPCL2023__c_0162) and energy conservation initiatives (HPCL2023__c_0167), but it lacks detailed descriptions of the specific processes used to track the effectiveness of these actions. Therefore, while some information is present, it does not fully satisfy the requirement, leading to a 'partial' status.",3,e5304f46d7706590fe24003ed71cd57388ab9a4bc036a036d5f2803ea34c84f9,True,
