report_id,phase,standard_id,disclosure_id,material_topic,requirement_id,occurrence_idx,correct_status,systems_correct_json,a0_correct,a1_correct,a2_correct,v_new_correct,n_systems_correct,arbiter_rationale,n_evidence_chunks,prompt_sha256,cache_hit,error
HPCL2024,phase3,GRI 2,2-20,__none__,a.i,0,partial,"[1, 3]",True,True,False,False,2,"The evidence discusses the existence of a Nomination and Remuneration Committee, which indicates some level of oversight in the remuneration process. However, it does not explicitly confirm whether this committee is independent or if independent members oversee the remuneration design, leaving some sub-elements of the requirement unaddressed.",1,116aca9d881aca565326f72e8b7d1b1b8877c8f83dad1625ae695f760167842e,False,
HPCL2024,phase3,GRI 2,2-20,__none__,a.ii,0,partial,[3],True,False,False,False,1,"The evidence provided discusses the Board's interactions with internal stakeholders and outlines the governance structure for remuneration policies, but it does not explicitly detail how the views of external stakeholders, including shareholders, are sought or integrated into the remuneration process. Therefore, while there is relevant information, it does not fully satisfy the requirement, leading to a 'partial' status.",2,7a82308d8cf0d38f12e9806c1d6140246ad88ebcac421b4f541365370478eaa3,True,
HPCL2024,phase3,GRI 2,2-21,__none__,c,0,partial,"[1, 3, 4]",True,False,True,True,3,"The evidence provided discusses the compensation structure and governance related to executive remuneration, which is on-topic for the requirement. However, it does not fully satisfy the requirement as it lacks specific contextual information about how the data has been compiled, such as the exact ratios or any assumptions made in the calculation. Therefore, it is partially satisfied.",1,1bd079a4c0d71e2b3ccd90b53254c365223e59d21c0860c1451228411af23f22,False,
HPCL2024,phase3,GRI 2,2-23,__none__,a.i,0,partial,"[1, 3, 4]",True,True,False,True,3,"The evidence discusses HPCL's policy commitments related to responsible business conduct and mentions the National Guidelines for Responsible Business Conduct and the UN Global Compact, which are relevant intergovernmental instruments. However, it does not provide a comprehensive description of all authoritative instruments referenced in the commitments, leading to an incomplete fulfillment of the requirement.",3,d480e93ba851ebdf9428cb5d4cfb6255610f8fd02131c010cb94bc5ada9b3c37,True,
HPCL2024,phase3,GRI 2,2-23,__none__,b.i,0,partial,"[1, 2]",True,False,False,True,2,"The evidence provided in chunks HPCL2024__c_0309 and HPCL2024__c_0313 discusses the existence of a Human Rights Policy and mentions the commitment to human rights. However, neither chunk specifies which internationally recognized human rights are covered by this commitment, leading to an incomplete response. Therefore, the requirement is partially satisfied.",2,0b088dbbf154730c19c3f41f4519fc4ef4b09417cc6e72b353723f797f28c1f0,True,
HPCL2024,phase3,GRI 2,2-23,__none__,d,0,pass,"[2, 3, 4]",False,True,True,True,3,"The evidence provided in HPCL2024__c_0313 explicitly states that policies are approved by the Board, which is the most senior level of approval. This directly satisfies the requirement to report the level at which each policy commitment was approved. System 1 incorrectly assessed the evidence as no_evidence, despite it clearly addressing the requirement.",1,7735dea84f3a6679f9c7a2d9127e5959afa762513fc3c4dc06cb1804865bffb6,True,
HPCL2024,phase3,GRI 2,2-24,__none__,a.i,0,partial,"[2, 3]",True,True,False,False,2,"The evidence provided discusses HPCL's commitment to responsible business conduct and mentions oversight and accountability (HPCL2024__c_0303). However, it does not explicitly detail how responsibility is allocated across different levels within the organization, which is a key aspect of the requirement. Therefore, the status is 'partial' as it is on-topic but incomplete.",3,fbf8f88ee358a7621af8d82c4a4f12ab80f7311f61a30a9741d88acac5c90e8d,True,
HPCL2024,phase3,GRI 2,2-24,__none__,a.ii,0,partial,[4],False,False,True,False,1,"The evidence provided discusses HPCL's commitment to responsible business conduct and mentions alignment with the National Guidelines on Responsible Business Conduct (HPCL2024__c_0313, HPCL2024__c_0307). However, it lacks explicit details on how these commitments are integrated into organizational strategies and operational procedures, which is necessary for a full pass. Therefore, the correct status is partial.",5,7c2479fd0f52841e3db911f5dccc362d3b1af7943608c485fbb2ae300fbaab8e,False,
HPCL2024,phase3,GRI 2,2-25,__none__,a,0,no_evidence,"[1, 2, 3]",True,False,True,True,3,"The evidence provided does not explicitly describe HPCL's commitments to remediate negative impacts that it has caused or contributed to, as required by GRI 2-25. While there are mentions of stakeholder engagement and grievance mechanisms (HPCL2024__c_0330), these do not constitute a direct commitment to remediation of negative impacts. Therefore, all three systems that concluded 'no_evidence' are correct.",8,4742816a4417e5fc9774a73013a01ae1cfb1c7e1c1c2c0b36ee07a94004e2a1d,True,
HPCL2024,phase3,GRI 2,2-25,__none__,c,0,no_evidence,"[1, 3, 4]",False,True,True,True,3,"The evidence provided does not explicitly describe any processes for remediation of negative impacts as required by GRI 2-25. While there are references to stakeholder engagement and risk management, these do not constitute the specific remediation processes that the requirement asks for. Therefore, the verdicts of Systems 1, 3, and 4 are correct in determining that there is no evidence fulfilling the requirement.",8,97db778e63b1f45b6335bc0c7d6dd6ab40003aee723983bec3dcaefb7d446c3c,True,
HPCL2024,phase3,GRI 2,2-25,__none__,d,0,partial,[3],False,True,False,False,1,"The evidence discusses stakeholder engagement processes (HPCL2024__c_0096, HPCL2024__c_0330) but does not explicitly detail how stakeholders are involved in the design, review, operation, and improvement of grievance mechanisms. Therefore, while the evidence is on-topic, it does not fully satisfy the requirement, leading to a 'partial' status.",8,710d1199aa272a1a868c65b8e066342c86d315a42516c2bd5cf487c14318ade9,False,
HPCL2024,phase3,GRI 2,2-26,__none__,a.ii,0,partial,"[3, 4]",False,False,True,True,2,"The evidence in chunk HPCL2024__c_0330 mentions 'proactive mechanisms' for seeking feedback and addressing concerns, which is on-topic for the requirement. However, it does not provide specific details about the mechanisms for raising concerns about business conduct, such as hotlines or formal reporting channels, thus making it partially satisfied. Systems 3 and 4 correctly identified this as partial.",6,e8b8c29e19e3430d923fe87204db8bbe911ebe2a985c1ee7aa89df7a73f59dc7,False,
HPCL2024,phase3,GRI 2,2-27,__none__,a.i,0,partial,[3],True,False,False,False,1,"The evidence mentions fines incurred for non-compliance with SEBI regulations, which is relevant to the requirement. However, it does not provide the total number of significant instances of non-compliance, thus failing to fully satisfy the requirement. Therefore, the status should be 'partial' as it is on-topic but incomplete.",1,d9fc659d129de2c05eb1cf1742ef626daa088f873934d099665fe52ef36eea47,False,
HPCL2024,phase3,GRI 2,2-27,__none__,b.i,0,partial,[3],False,True,False,False,1,"The evidence mentions fines for non-compliance with SEBI regulations and provides a total monetary value, but it does not specify the breakdown by the current reporting period or detail the number of fines paid. Therefore, it is on-topic but incomplete, leading to a 'partial' status.",1,ea5182126a463199a9cb3839d537de93eb92ce28b35fea9e6cbe37eeb93776e2,False,
HPCL2024,phase3,GRI 2,2-27,__none__,b.ii,0,partial,[1],False,True,False,False,1,"The evidence mentions fines for non-compliance with SEBI regulations and provides a monetary value, but it does not include a breakdown of these fines by previous reporting periods. Therefore, it is on-topic and addresses the requirement but is incomplete, justifying a 'partial' status.",1,547cda8e4b0b55a9efb80096961611ef4e63fe644fe345090f3438ade1eebe5e,True,
HPCL2024,phase3,GRI 2,2-27,__none__,c,0,partial,[1],True,False,False,False,1,"The evidence mentions significant instances of non-compliance with SEBI regulations, including fines levied for not having the prescribed composition of the Board of Directors and other committees. However, it does not fully describe the nature or significance of these instances, which prevents it from being classified as fully satisfied. Therefore, the correct status is 'partial'.",1,a13644d9fcdf6ee6ae9b00a2b4b5a6ddfdaeac7ac8bdf07c0c163a6b83e65542,False,
HPCL2024,phase3,GRI 2,2-30,__none__,a,0,partial,"[2, 3]",True,True,False,False,2,"The evidence chunk discusses the percentage of the non-management workforce that are union members (89%), which is relevant to the requirement about collective bargaining agreements. However, it does not explicitly confirm that these union members are covered by collective bargaining agreements, thus failing to fully satisfy the requirement. Therefore, the status is 'partial' as it provides relevant information but lacks completeness.",1,6ce4c685774b5cd5995bb99822ba5318170e636f612456c27fad56a661bc9948,True,
HPCL2024,phase5,GRI 3,3-1,__none__,a.i,0,partial,[2],False,False,False,True,1,"The evidence provided discusses the process of identifying material topics through stakeholder surveys, benchmarking, and regulatory analysis, which is on-topic. However, it lacks explicit mention of human rights impacts and does not detail the specific steps taken to identify economic and environmental impacts, leading to a partial satisfaction of the requirement.",5,6cbf022d17a26449d108fd4e73206cad3189c4f1c8f5b64859a815f943c65627,False,
HPCL2024,phase5,GRI 3,3-1,__none__,b,0,partial,[4],False,False,False,True,1,"The evidence provided mentions stakeholders (employees, suppliers, communities) involved in the materiality assessment process, which is on-topic. However, it does not explicitly reference experts, which is a requirement of the GRI 3-1 disclosure. Therefore, the requirement is partially satisfied, as it lacks the mention of experts while covering the stakeholder aspect.",3,0d6583268fa9bc92fa67ef7eb26ad978fbd1e6a4ebd57aa907e23f24e9f3ea71,False,
HPCL2024,phase5,GRI 3,3-3,"Business Ethics, Transparency & Regulatory Compliance (GRI OGSS Topic: Anti-competitive Behaviour)",b,0,partial,[4],False,True,False,False,1,"The evidence provided discusses anti-corruption measures and disciplinary actions related to corruption but does not explicitly link HPCL to negative impacts through its activities or business relationships concerning anti-competitive behavior. While System 2 claims a 'pass' based on the absence of adverse rulings, it does not address the requirement to describe involvement in negative impacts, which is necessary for full compliance. Therefore, the evidence is on-topic but incomplete, leading to a 'partial' status.",3,d557e259e517d1a1c191c9cf98f0a7086433b829612705afc2021aa5f7500e83,False,
HPCL2024,phase5,GRI 3,3-3,"Business Ethics, Transparency & Regulatory Compliance (GRI OGSS Topic: Anti-competitive Behaviour)",c,0,partial,"[1, 2, 4]",True,True,True,False,3,"The evidence provided discusses various policies related to business ethics, including the Code of Conduct and anti-corruption measures, which are relevant to the requirement. However, while these policies indicate a commitment to ethical behavior, they do not explicitly address anti-competitive behavior as required by GRI 3-3(c). Therefore, the evidence is on-topic but does not fully satisfy the requirement, leading to a 'partial' status.",8,704414f751605f061310933585d759458c2b00865593d06849fdf20e3f6f99b1,False,
HPCL2024,phase5,GRI 3,3-3,"Business Ethics, Transparency & Regulatory Compliance (GRI OGSS Topic: Anti-competitive Behaviour)",d.i,0,pass,"[1, 2, 4]",True,True,True,False,3,"The evidence provided in the citations demonstrates a comprehensive approach to managing business ethics, particularly through anti-corruption measures and preventive actions. The actions described, such as the implementation of the Integrity Pact, training programs, and the activities of the Vigilance Department, address the requirement to manage potential negative impacts effectively. Therefore, the requirement is fully satisfied, leading to a 'pass' status.",6,f5a64af18dbd1b08c423e4c12b753c147ce9cf2aef0dcfaa0870bdf1a06bdfe8,False,
HPCL2024,phase5,GRI 3,3-3,"Business Ethics, Transparency & Regulatory Compliance (GRI OGSS Topic: Anti-competitive Behaviour)",d.ii,0,partial,[4],True,False,False,False,1,"The evidence discusses actions taken against employees and business partners related to corruption, which is relevant to the management of business ethics and regulatory compliance. However, it does not provide sufficient detail on how these actions address actual negative impacts or include any remediation efforts, thus only partially satisfying the requirement.",1,5f5f9f3e50efb944a23afd75465821db4a2fa07fad983c689e76e337fa87447d,False,
HPCL2024,phase5,GRI 3,3-3,"Business Ethics, Transparency & Regulatory Compliance (GRI OGSS Topic: Anti-competitive Behaviour)",e.i,0,partial,[3],False,True,False,False,1,"The evidence provided discusses various processes related to anti-corruption and compliance, such as the Integrity Pact and vigilance initiatives (HPCL2024__c_0334, HPCL2024__c_0329). However, while these references suggest monitoring and oversight, they do not explicitly detail the specific processes used to track the effectiveness of actions taken regarding anti-competitive behavior, which is required by GRI 3-3. Therefore, the requirement is on-topic but not fully satisfied.",6,66de1d5fc8964bce50a564fb720b30d6f236d711f3cb9317d2dc70424c127f0d,False,
HPCL2024,phase5,GRI 3,3-3,"Business Ethics, Transparency & Regulatory Compliance (GRI OGSS Topic: Anti-competitive Behaviour)",e.ii,0,no_evidence,"[1, 2, 3]",True,True,True,False,3,"The evidence provided does not mention any specific goals, targets, or indicators used to evaluate the effectiveness of actions taken regarding anti-competitive behavior. While the evidence discusses anti-corruption measures and initiatives, it fails to address the requirement for tracking effectiveness in a measurable way, leading to a consensus among Systems 1, 2, and 3 that the requirement is not met.",2,73d21e42bd6af9c22a2155a09fb82e46e947d56af22ebd4fc2d48117fad34dba,False,
HPCL2024,phase5,GRI 3,3-3,"Business Ethics, Transparency & Regulatory Compliance (GRI OGSS Topic: Anti-competitive Behaviour)",e.iii,0,partial,"[1, 2]",True,False,True,False,2,"The evidence provided discusses various aspects of anti-competitive behavior, including zero significant related party transactions and disciplinary actions. However, it does not explicitly evaluate the effectiveness of actions taken or progress toward specific goals related to anti-competitive behavior, which is required by GRI 3-3 e.iii. Therefore, the evidence is on-topic but incomplete, leading to a 'partial' status.",2,afd53e9e1d89dbf892698a043d2ce49cff0cb2c998487e22741f50592e33ed57,False,
HPCL2024,phase5,GRI 3,3-3,"Business Ethics, Transparency & Regulatory Compliance (GRI OGSS Topic: Anti-competitive Behaviour)",e.iv,0,pass,"[2, 3, 4]",False,True,True,True,3,"The evidence provided indicates that HPCL has implemented a robust preventive vigilance framework and incorporates lessons learned from investigations into its operational policies and procedures. Specifically, HPCL's Vigilance Department uses findings from system reviews to recommend systemic improvements, which aligns with the requirement to report on the effectiveness of actions taken. Therefore, the requirement is fully satisfied as it addresses all necessary sub-elements.",5,2c388d4b1edf8c1eccacc5ed4b8f03e33a184d9a8352470be36cb8666a344f81,False,
HPCL2024,phase5,GRI 3,3-3,"Business Ethics, Transparency & Regulatory Compliance (GRI OGSS Topic: Anti-competitive Behaviour)",f,0,partial,"[2, 3]",True,True,False,False,2,"The evidence provided discusses stakeholder engagement mechanisms (HPCL2024__c_0332) but does not explicitly link these mechanisms to the actions taken or their effectiveness regarding anti-competitive behavior. While it mentions various channels for feedback and grievance redressal, it lacks the necessary detail to fully satisfy the requirement, thus justifying a 'partial' status.",5,6c43c6055ce62c37c685f93736482531f91ec6091e0c948bad228b3285dea78a,False,
HPCL2024,phase5,GRI 3,3-3,"Business Ethics, Transparency & Regulatory Compliance (GRI OGSS Topic: Anti-corruption)",d.ii,0,partial,[3],True,False,False,False,1,"The evidence discusses the handling of 855 complaints related to corruption, which indicates some actions taken to manage the topic. However, it does not explicitly describe the specific remediation steps taken for the actual negative impacts, which is a requirement of the GRI standard. Therefore, while the evidence is on-topic, it is not fully satisfying the requirement.",1,ef7af32cce49340e5a9f9891604f708853dcc0ff92243c76ecfb72c95e9ea747,False,
HPCL2024,phase5,GRI 3,3-3,"Business Ethics, Transparency & Regulatory Compliance (GRI OGSS Topic: Anti-corruption)",e.i,0,partial,"[1, 2]",True,False,True,False,2,"The evidence provided discusses the vigilance mechanism and complaint handling processes, which are relevant to tracking effectiveness in anti-corruption actions. However, it does not explicitly detail the specific processes used to track the effectiveness of these actions, leading to a determination of partial satisfaction of the requirement.",5,1aede169c46960668fc88182ceaa2806f0a0036634c9567da5af4bd7a4d0d380,False,
HPCL2024,phase5,GRI 3,3-3,"Business Ethics, Transparency & Regulatory Compliance (GRI OGSS Topic: Anti-corruption)",e.ii,0,partial,"[2, 4]",True,True,False,False,2,"The evidence provided in HPCL2024__c_0325 includes quantitative data regarding the number of complaints disposed of, which is relevant to tracking effectiveness. However, it lacks explicit goals, targets, or indicators for evaluating progress, which means it does not fully satisfy the requirement. Therefore, the correct status is 'partial'.",5,ddfff5e0ed530f9a045c601bf1d0759e97bd82fb2df8eaeab79aaff70ba82da4,False,
HPCL2024,phase5,GRI 3,3-3,"Business Ethics, Transparency & Regulatory Compliance (GRI OGSS Topic: Anti-corruption)",e.iii,0,partial,"[1, 3]",True,True,False,False,2,"The evidence provided in HPCL2024__c_0325 discusses the resolution of complaints related to corruption, which is relevant to the requirement. However, it does not explicitly evaluate the effectiveness of the actions taken or report progress toward specific goals and targets, thus only partially satisfying the requirement.",5,9355a59c472861783c3c8ebd2d725492acde30205d402be8ca918ca572359efa,False,
HPCL2024,phase5,GRI 3,3-3,"Business Ethics, Transparency & Regulatory Compliance (GRI OGSS Topic: Anti-corruption)",e.iv,0,partial,"[1, 2]",True,False,True,False,2,"The evidence provided in HPCL2024__c_0325 discusses systemic improvements and mentions 44 proposed changes, indicating lessons learned. However, it does not explicitly detail how these lessons have been incorporated into operational policies and procedures, which is necessary for a full pass. Therefore, the status is partial as it is on-topic but lacks completeness.",5,2dad804b36733b1ec47b268ba372f77bd0ffad215ca485a2e6484fa78ce406f1,False,
HPCL2024,phase5,GRI 3,3-3,"Business Ethics, Transparency & Regulatory Compliance (GRI OGSS Topic: Public Policy)",d.i,0,partial,"[1, 3]",True,True,False,False,2,"The evidence provided discusses actions related to tax compliance and investment in renewables, which are relevant to the management of business ethics and regulatory compliance. However, it does not explicitly detail how these actions prevent or mitigate potential negative impacts, thus failing to fully satisfy the requirement. Therefore, the status is 'partial' as it is on-topic but incomplete.",1,835a4445cc22e06ec1ce063fdb762466a12a3ec5065f1896d0837f1239e2935a,False,
HPCL2024,phase5,GRI 3,3-3,"Business Ethics, Transparency & Regulatory Compliance (GRI OGSS Topic: Public Policy)",d.iii,0,partial,"[1, 4]",True,True,False,False,2,"The evidence provided discusses HPCL's investment in renewables and its principled approach to taxation, which are relevant actions related to the management of the material topic of Business Ethics, Transparency & Regulatory Compliance. However, it does not explicitly detail how these actions manage actual and potential positive impacts, leading to a partial satisfaction of the requirement.",1,c3efeb45d56b548d3f1766cccf54f57a00b7b6c0efb09932d95bac8c72d9e181,False,
HPCL2024,phase5,GRI 3,3-3,"Business Ethics, Transparency & Regulatory Compliance (GRI: Market Presence 2016)",d.ii,0,partial,[3],False,True,False,False,1,"The evidence provided discusses actions taken to ensure regulatory compliance and promote responsible sourcing, which are relevant to managing the material topic of Business Ethics, Transparency & Regulatory Compliance. However, it does not explicitly describe actions taken to address actual negative impacts or their remediation, which is a key component of the requirement. Therefore, the evidence is on-topic but incomplete, leading to a 'partial' status.",2,a6295d12d624d9d06714c9bbafa762f7c7b47b24af7b33c4427a85202232579b,False,
HPCL2024,phase5,GRI 3,3-3,"Business Ethics, Transparency & Regulatory Compliance (GRI: Market Presence 2016)",d.iii,0,partial,[2],True,False,False,False,1,"The evidence provided in chunk HPCL2024__c_0172 discusses actions related to statutory compliance and engagement with stakeholders, which are relevant to managing impacts. However, it does not explicitly detail actions taken to manage actual and potential positive impacts related to Business Ethics, Transparency & Regulatory Compliance. Therefore, while the evidence is on-topic, it does not fully satisfy the requirement, leading to a 'partial' status.",2,f368f7aa5cb334c2134b0b7fb86884ea4e928283112794e5ad4357a40f9e214b,False,
HPCL2024,phase5,GRI 3,3-3,"Business Ethics, Transparency & Regulatory Compliance (GRI: Market Presence 2016)",e.i,0,partial,[3],False,True,False,False,1,"The evidence provided discusses processes related to compliance and engagement with vendors, such as audits and inspections (HPCL2024__c_0171, HPCL2024__c_0172). However, it does not fully detail the specific processes used to track the effectiveness of actions taken regarding Business Ethics, Transparency & Regulatory Compliance, which leaves some sub-elements unaddressed. Therefore, the requirement is partially satisfied.",4,aba80356e8ab77d9ca4291e49cef15e4ff5a58b1468bc558c903d0febd0d2767,False,
HPCL2024,phase5,GRI 3,3-3,Customer Satisfaction (Additional Disclosure),c,0,partial,"[2, 3, 4]",True,True,True,False,3,"The evidence provided discusses HPCL's commitments to customer value and product safety, which are relevant to customer satisfaction. However, it does not explicitly detail the specific policies or commitments directly addressing customer satisfaction as required by GRI 3-3(c). Therefore, while the evidence is on-topic, it does not fully satisfy the requirement, leading to a 'partial' status.",4,e9a9d0f5c127ace8ebf90cc6139a9f554ffded236e44d0ee609d46046eebc4e7,False,
HPCL2024,phase5,GRI 3,3-3,Customer Satisfaction (Additional Disclosure),d.i,0,partial,"[1, 3, 4]",True,True,True,False,3,"The evidence provided discusses actions related to product safety and customer communication, which are relevant to managing customer satisfaction. However, it does not explicitly address actions taken to prevent or mitigate potential negative impacts specifically on customer satisfaction, which is a key aspect of the requirement. Therefore, while the evidence is on-topic, it does not fully satisfy all sub-elements of the requirement.",3,852e7bf3c7a74376a69f8694c666ad5667856f43f99be3120687bf4880d7d6ad,False,
HPCL2024,phase5,GRI 3,3-3,Customer Satisfaction (Additional Disclosure),d.iii,0,partial,"[3, 4]",True,True,False,False,2,"The evidence provided discusses actions related to customer satisfaction, such as enhancing customer value and product quality (HPCL2024__c_0259, HPCL2024__c_0260). However, it lacks specific details on how these actions manage actual and potential positive impacts, which is required for full satisfaction of the GRI 3-3 requirement. Therefore, the evidence is on-topic but incomplete, leading to a 'partial' status.",3,8e3cb62a9481f1ec2df1d5adaf0096667948611c0aa0c42df05e9712bad630c3,False,
HPCL2024,phase5,GRI 3,3-3,Diversity & Inclusion (GRI OGSS Topic: Local Communities),c,0,partial,"[3, 4]",True,True,False,False,2,"The evidence provided discusses stakeholder engagement and the commitment to inclusive dialogue, which is relevant to the topic of Diversity & Inclusion. However, it does not specify concrete policies or commitments directly related to Diversity & Inclusion, thus only partially satisfying the requirement.",2,3af2c0b8aad443118ab1311f7b6e9f9914cba08fc390aea9d6b91aeb136c29cb,False,
HPCL2024,phase5,GRI 3,3-3,Diversity & Inclusion (GRI OGSS Topic: Local Communities),f,0,partial,"[2, 4]",True,True,False,False,2,"The evidence provided discusses stakeholder engagement processes and their importance in informing business decisions, which is on-topic for the requirement. However, it does not explicitly link these processes to the effectiveness of actions taken regarding Diversity & Inclusion, thus failing to fully satisfy the requirement. Therefore, the status is 'partial' as it addresses the topic but lacks completeness.",2,c022611681a32e850ba617a6c617dc405b7e7a2f8f222d3b7bad49f2315d5497,False,
HPCL2024,phase5,GRI 3,3-3,Energy Efficiency (GRI OGSS Topic : GHG Emissions),e.i,0,partial,"[1, 3]",True,True,False,False,2,"The evidence discusses energy audits and real-time monitoring systems, which are relevant to tracking the effectiveness of energy efficiency actions. However, it does not provide explicit descriptions of the processes used to track this effectiveness, leading to a partial satisfaction of the requirement.",1,dab22a00cc3f5720f645fb92d6747bf22830a651660d327df4f322b577a7a3ac,False,
HPCL2024,phase5,GRI 3,3-3,Energy Efficiency (GRI OGSS Topic : GHG Emissions),e.ii,0,partial,"[2, 3]",True,True,False,False,2,"The evidence discusses HPCL's energy management strategy and interventions aimed at reducing energy intensity, which indicates some level of tracking effectiveness. However, it does not explicitly mention specific goals, targets, or indicators used to evaluate progress, which are required for full compliance with GRI 3-3 e.ii. Therefore, the status is 'partial' as it is on-topic but incomplete.",2,8697a94cccd65a912fcc343da48f4c6e9b8fdedcb13569d2060f19bb6b00b295,False,
HPCL2024,phase5,GRI 3,3-3,Energy Efficiency (GRI OGSS Topic : GHG Emissions),e.iii,0,partial,"[2, 3]",True,True,False,False,2,"The evidence provided discusses HPCL's energy management strategies and actions taken to improve energy efficiency, which is on-topic for the requirement. However, it lacks explicit quantitative data on the effectiveness of these actions and progress toward specific goals and targets, which means it does not fully satisfy the requirement. Therefore, the correct status is 'partial'.",2,a4c9ca637f0929dca8da696a63f6f9e6eb1095289ab24c4f50c0ff68f961c4be,False,
HPCL2024,phase5,GRI 3,3-3,Human Rights (GRI OGSS Topic: Conflict and Security),a,0,partial,"[2, 4]",True,True,False,False,2,"The evidence provided discusses HPCL's commitment to human rights and outlines various policies and preventive actions taken to uphold these rights. However, it does not explicitly describe the actual and potential impacts on the economy, environment, and people, which is required by GRI 3-3. Therefore, the evidence is on-topic but incomplete, leading to a 'partial' status.",1,27f61015c1d5ca67733a0c69535f4121fe22e104e8d75d6ee11c41d1e175860c,False,
HPCL2024,phase5,GRI 3,3-3,Human Rights (GRI OGSS Topic: Conflict and Security),e.i,0,partial,"[1, 4]",True,True,False,False,2,"The evidence discusses HPCL's commitment to human rights and mentions processes such as regular audits and grievance mechanisms, which are relevant to tracking effectiveness. However, it does not provide explicit details on the specific processes used to track the effectiveness of the actions taken, which means it does not fully satisfy the requirement. Therefore, the status is 'partial'.",1,2414fb58830a3b623bd4bc5beda7a7c9b5659f852547a27177d7958252f629cf,False,
HPCL2024,phase5,GRI 3,3-3,Human Rights (GRI OGSS Topic: Conflict and Security),f,0,partial,"[1, 3]",True,True,False,False,2,"The evidence discusses stakeholder engagement through training and a grievance mechanism, which indicates some level of engagement. However, it does not explicitly link this engagement to how it has informed actions taken or evaluated their effectiveness, thus falling short of a full satisfaction of the requirement.",1,bbc76588f74f89263d5643adb2a8d34d9b58e664a0da65bbe36b92c02eb5984f,False,
HPCL2024,phase5,GRI 3,3-3,Transport Safety (Additional Disclosure),a,0,partial,[4],True,False,False,False,1,"The evidence provided discusses safety measures and health impacts related to transport safety, which is on-topic for the requirement. However, it does not explicitly address the economic impacts or human rights aspects, making it incomplete. Therefore, the correct status is 'partial', as it meets some but not all sub-elements of the requirement.",2,5f2685b85fdcc1fa16f71fb2c330df73d40dbf32a3d883c18b5eddede9338baa,False,
HPCL2024,phase5,GRI 3,3-3,Transport Safety (Additional Disclosure),d.iii,0,partial,[4],True,False,False,False,1,"The evidence provided discusses various actions taken by HPCL to manage transport safety, including training programs and safety initiatives. However, while it implies the management of positive impacts, it does not explicitly frame these as managed outcomes, which prevents it from being classified as fully satisfied. Therefore, the correct status is 'partial'.",2,162febe90f3309612fd7e3ae9f9a7e901211123517ef82b2b657791acdf2abdb,False,
HPCL2024,phase5,GRI 3,3-3,Transport Safety (Additional Disclosure),e.i,0,partial,"[1, 2, 3]",True,True,False,True,3,"The evidence provided discusses various safety initiatives and training programs related to transport safety, which indicates some level of tracking effectiveness. However, it does not explicitly detail the specific processes used to track the effectiveness of these actions, which is a requirement of GRI 3-3. Therefore, the status should be 'partial' as it is on-topic but lacks complete information.",2,c753616d52d0ed069bc1fd82c6588d1163bcc2dd2e3259d47df211ae615e7366,False,
HPCL2024,phase5,GRI 3,3-3,Transport Safety (Additional Disclosure),e.ii,0,partial,[3],True,False,False,False,1,"The evidence discusses HPCL's commitment to transport safety and mentions various safety initiatives and training programs, which indicates some level of goal-setting. However, it does not provide specific goals, targets, or indicators used to evaluate progress, which is required by the GRI standard. Therefore, the evidence is on-topic but incomplete, leading to a 'partial' status.",2,8c388cb4746aa3e04e5e275ac9673e5f1654ceacedbf5eeec724da4904e7e31c,False,
HPCL2024,phase5,GRI 3,3-3,Transport Safety (Additional Disclosure),e.iii,0,partial,"[2, 3, 4]",True,True,False,True,3,"The evidence provided discusses various safety programs and initiatives aimed at improving transport safety, which is on-topic for the requirement. However, it lacks specific quantitative metrics that demonstrate progress toward the goals and targets set for transport safety, which is necessary for full compliance. Therefore, the status should be 'partial' as it addresses the requirement but does not fully satisfy it.",2,920f8229d44adc916a271da1886f6da0bfe8103c5b712437d94d6b30a095926e,False,
HPCL2024,phase5,GRI 3,3-3,Transport Safety (Additional Disclosure),e.iv,0,partial,[2],True,False,False,False,1,"The evidence discusses various safety training initiatives and actions taken to improve transport safety, which indicates some level of tracking effectiveness. However, it does not explicitly mention lessons learned or how these have been incorporated into operational policies and procedures, which is required for full satisfaction of the requirement. Therefore, the status is 'partial' as it is on-topic but incomplete.",2,ca42194fcf17220a992d9c8aa057a78849b2581c0f95a07172067c36f8e86acd,False,
HPCL2024,phase6,GRI 305: Emissions 2016,305-3,"GHG Emissions (GRI OGSS Topic : GHG Emissions; Climate Adaptation, Resilience, and Transition)",d,0,partial,"[1, 2, 3]",True,True,False,True,3,"The evidence provided mentions Scope 3 emissions specifically, but only addresses one category (Category 11 - Use of Sold Products) without detailing other potential categories or activities included in the calculation. Therefore, it does not fully satisfy the requirement, which asks for a comprehensive overview of all Scope 3 categories and activities.",1,b4586ba1b8d0bae2c75a68f886712d196d65e427df7b7f2892fe44ab3b417925,False,
HPCL2024,phase6,GRI 305: Emissions 2016,305-3,"GHG Emissions (GRI OGSS Topic : GHG Emissions; Climate Adaptation, Resilience, and Transition)",e.i,0,partial,[4],False,False,True,False,1,"The evidence mentions the base year (FY 2019-20) but does not provide a rationale for its selection, which is a requirement of the GRI 305-3 disclosure. Therefore, it is on-topic but incomplete, leading to a 'partial' status. Systems 1 and 2 incorrectly assessed the evidence as 'no_evidence', while System 3 incorrectly deemed it 'pass' despite the lack of rationale.",1,073b64c0179c7fc2f1ca28cd0c8093fb1266715367cd4055848333c63f8a6af2,False,
